"EGID";"EDID";"Strada";"Civico";"X";"Y";"NroPiani";"AbitazioniPrimarie";"AbitazioniSecondarie"
190766909;0;"Via Riviera";"14b";719048;95508;2;0;1
190767309;0;"Via Riviera";"14d";719048;95507;2;0;1
190769789;0;"Via Riviera";"14e";719159;95469;4;0;0
190769869;0;"Via Riviera";"14f";719202;95482;4;0;0
190769909;0;"Via Riviera";"14g";719292;95455;4;0;1
190769969;0;"Via Riviera";"14h";719295;95482;2;0;0
190770189;0;"Via Riviera";"14i";719351;95477;3;0;1
190771929;0;"Campestrón";"1";719449;101391;2;1;0
190774649;0;"Via Circonvallazione";"3";719448;99894;3;6;2
190782549;0;"Via Monte Boglia";"1";717608;97459;6;14;0
190782949;0;"Ra Piázza";"5a";720366;101407;3;2;0
190783829;0;"Via Principale";"77";715958;90185;2;1;0
190785869;0;"Via Ramello";"2a";719094;98179;2;1;0
190785909;0;"Via dei Casagrande";"26b";715437;96651;2;1;0
190787289;0;"Via Concordia";"2";718237;96184;7;11;3
190787529;0;"Via Concordia";"4";718266;96186;7;17;0
190787649;0;"Via Concordia";"6";718304;96188;7;23;1
190787869;0;"Via Cernesio";"2a";714823;90532;2;1;0
190787889;0;"Via Cernesio";"2b";714822;90522;2;1;0
190789629;0;"Cadrigna";"50";720928;103490;2;0;0
190798529;0;"Insone";;723096;105046;2;1;0
190803769;0;"Via Casoro";"7";713859;90069;1;1;0
190804129;0;"Via Ceresio";"48";718364;97877;6;0;0
190806530;0;"Valcolla";;725148;106346;2;0;0
190807009;0;"Via Colombei";"17";716137;90258;3;0;1
190807030;0;"Via Colombei";"17";716118;90258;2;1;0
190808889;0;"Via alla Campagna";"4";715620;93171;1;0;0
190809910;0;"Strada Cantonale";"23a";719242;99157;3;1;0
190809911;0;"Strada Cantonale";"23b";719238;99163;3;1;0
190809949;0;"Strada dal Pozz";"12";715285;93572;2;0;0
190813529;0;"Bogno";;725996;105358;2;0;0
190815309;0;"Via Carlo Bossoli";"15";719313;98996;2;0;0
190820809;0;"Stráda de Puntím";"10";719943;101428;2;1;0
190822550;0;"Via Vinago";;719533;100112;2;0;0
190833989;0;"Via S. Antonio";"19";715502;96982;2;4;0
190834729;0;"Via Massagno";"22";716921;96617;1;0;0
190835069;0;"Via alla Cà";"6";714636;91241;2;1;0
190835150;0;"Via Senago";"9b";716036;93546;1;0;0
190835169;0;"Via Ceresio";"49a";718321;97958;;0;0
190836329;0;"Via del Bosco";"2a";719061;96703;2;1;0
190837009;0;"Via Arbostora";"38";716258;92196;4;1;0
190837009;1;"Via Arbostora";"38a";716258;92196;4;1;0
190837009;2;"Via Arbostora";"38b";716258;92196;4;1;0
190837069;0;"Via Foce";"3";717965;96016;2;0;0
190837149;0;"Via alla Bozzoreda";"28";718672;97855;6;14;0
190845609;0;"Pairàgh";;721190;102188;2;0;1
190847809;0;"Via Pian Scairolo";"23";715638;93497;4;0;0
190849289;0;"Via Roncobello";"5";718579;97975;4;3;1
190850190;0;"Via Ing. Luigi Casale";"7";715493;95570;2;1;0
190858611;0;"Via Lucino";"57a";715634;95919;1;0;0
190858871;0;"Via Fesciano";"25";719780;100096;3;1;0
190860149;0;"Via Trevano";"131";717812;98131;4;0;0
190866438;0;"Zona Matarèll";"8";720421;101398;2;1;0
190866490;0;"Vicolo del Portichetto";"4b";718649;97180;2;0;1
190876769;0;"Via San Salvatore";"24";716431;91872;3;3;3
190891330;0;"Via alla Roggia";"20";718192;96574;7;10;12
190891769;0;"Via Arbostra";"5b";718496;98125;6;9;0
190895870;0;"Via Ventuno";"1a";719052;98393;3;1;0
190898171;0;"Via della Costa";"1";715991;90701;3;1;0
190901049;0;"Via ai Campasc";"5";719501;99501;2;1;0
190908629;0;"Zona Matarèll";"3a";720403;101393;3;0;1
190909352;0;"Via Bassone";"4";719384;96261;2;0;1
190910170;0;"Contrada Gedra";"14";720675;96785;2;1;1
190910849;0;"Via Ceresio di Suvigliana";"40a";718846;96272;4;1;2
190911209;0;"Via Bottogno";"10a";718401;96735;2;1;0
190914472;0;"Via Besso";"44a";716390;96203;2;0;0
190915172;0;"Vicolo del Lambicco";"12";716595;93637;3;1;0
190918050;0;"Via ai Ronchi";"7a";716596;93492;1;1;0
190932169;0;"Ra Stráda de Cavárga";"6b";720376;101283;3;1;0
190948609;0;"Via Zurigo";"38a";717101;96558;2;0;0
190955609;0;"Via al Lago";"38d";713365;91131;2;1;0
190955609;1;"Via al Lago";"38e";713365;91131;2;1;0
190955609;2;"Via al Lago";"38f";713365;91131;2;1;0
190955609;3;"Via al Lago";"38g";713365;91131;2;1;0
190955629;0;"Via al Lago";"40d";713358;91166;2;1;0
190955629;1;"Via al Lago";"40e";713358;91166;2;1;0
190955629;2;"Via al Lago";"40f";713358;91166;2;1;0
190955629;3;"Via al Lago";"40g";713358;91166;2;1;0
190961369;0;"Via dei Bonoli";"45";715556;96140;3;2;0
190963610;0;"Via Alniscioni";"4";714576;90521;2;0;0
190963949;0;"Insone";;723077;105137;2;1;0
190970909;0;"Via Cernesio";"4a";714791;90497;2;1;0
190983970;0;"Stráda dra Vall";"34";720234;101842;3;1;0
190986630;0;"Via Max Frisch";"4";718764;96956;2;1;0
190986930;0;"Via Aprica";"18a";716612;95570;3;3;1
190986930;1;"Via Aprica";"18";716612;95570;3;2;0
190987310;0;"Via dei Ronchi";"10";717402;97247;4;0;4
190987335;0;"Via dei Ronchi";"8";717402;97276;5;15;1
190987431;0;"Via Campagnora";"16";713480;90874;3;1;0
190987431;1;"Via Campagnora";"16a";713480;90874;3;0;1
190987431;2;"Via Campagnora";"16b";713480;90874;3;1;0
190987431;3;"Via Campagnora";"16c";713480;90874;3;1;0
190987431;4;"Via Campagnora";"16d";713480;90874;3;1;0
190987431;5;"Via Campagnora";"16e";713480;90874;3;1;0
190987852;0;"Salita Mario e Antonio Chiattone";"14";717042;96016;5;0;0
190987985;0;"Via Pietro Peri";"5a";717109;96006;7;0;0
190987992;0;"Piazza Dante Alighieri";"9";717185;95947;1;0;0
190988010;0;"Via Cantonale";"2b";717123;96120;1;0;0
190988050;0;"Via Serafino Balestra";"24";717782;96210;5;0;0
190988070;0;"Via Serafino Balestra";"39a";717836;96296;2;0;0
190988071;0;"Via Giovanni Ferri";"19a";717683;97068;2;0;0
190988073;0;"Via Giovanni Ferri";"19b";717689;97099;1;0;0
190988074;0;"Via Montarina";"3";716784;95813;4;0;0
190988090;0;"Via Loreto";"18a";716727;95162;1;0;0
190988158;0;"Via Ginevra";"1";717240;96271;1;0;0
190988161;0;"Via Besso";"43a";716236;96410;1;0;0
190988164;0;"Via Besso";"41a";716246;96395;1;0;0
190988166;0;"Piazza Bernardino Luini";"9";716976;95407;3;0;0
190988430;0;"Via Industria";"17a";718187;97820;6;23;1
190988536;0;"Via Foce";"7";718066;95866;2;0;0
190988554;0;"Via Foce";"7a";718004;95788;2;0;0
190988573;0;"Via Ceresio di Suvigliana";"43";718804;96211;1;0;0
190988593;0;"Via Funicolare";"10";718612;96101;1;0;0
190988635;0;"Via Riviera";"36";719178;95546;2;0;0
190988693;0;"Piazza San Giorgio";"3";719251;95722;1;0;0
190988710;0;"Via Ruggero Dollfuss";"3";719241;95560;3;0;1
190988730;0;"Via Sorgente";"17";719258;96401;2;0;0
190988735;0;"Contrada Baregott";"5";719276;96377;1;0;0
190988790;0;"Contrada Baregott";"11";719256;96388;1;0;0
190988792;0;"Via al Torchio";"7a";719253;96392;2;0;0
190988794;0;"Via Bassone";"14";719305;96362;3;0;0
190988811;0;"Scalinata alla Torretta";"17";719963;96462;1;0;0
190988815;0;"Vicolo al Grotto";"5";720681;96820;2;0;0
190988820;0;"Strecia Cascine";"17";720663;96808;2;0;0
190988827;0;"Strecia Cascine";"15";720667;96807;2;0;0
190988832;0;"Strecia Cascine";"13";720670;96807;2;0;0
190988837;0;"Strecia Cascine";"11";720673;96806;2;0;0
190988843;0;"Strecia Cascine";"9";720676;96806;2;0;0
190988844;0;"Strecia Cascine";"5";720682;96804;2;0;0
190989031;0;"Contrada Gedra";"4";720674;96762;3;0;0
190989050;0;"Via Cai";"36";720732;96833;2;0;0
190989070;0;"Sentiero Alpe Bolla";"5a";720736;96832;2;0;0
190989090;0;"Scalinata Palascia";"3b";720751;96780;1;0;0
190989092;0;"Contrada Prò";"26";720793;96748;3;0;0
190989110;0;"Vicolo Piazzetta";"2";720716;96731;4;0;0
190989472;0;"Via al Pozzo";"2";715511;96332;2;0;0
190989473;0;"Via Bioggio";"2";715141;97086;2;0;0
190989474;0;"Via Bolio";"5";715396;96110;3;0;0
190989510;0;"Salita della Chiesa";"3a";719397;99556;1;0;0
190989530;0;"Via al Ram";"6";719431;99502;2;0;0
190989532;0;"Via al Ram";"6b";719437;99498;2;0;0
190989570;0;"Strada di Soragno";"20";719489;99047;2;0;0
190989591;0;"Gesora";"2b";715842;94076;1;0;0
190989670;0;"Strada Bagiòn";"12";715367;93796;2;0;0
190989691;0;"Strada dal Pozz";"9";715308;93574;2;0;0
190989693;0;"Strada dal Pozz";"11";715311;93580;2;0;0
190989696;0;"Strada dal Pozz";"13";715320;93577;2;0;0
190989710;0;"Via Pian Scairolo";"28b";715438;93668;1;0;0
190989731;0;"Via Pian Scairolo";"28";715561;93643;1;0;0
190989750;0;"Via Pian Scairolo";"28a";715548;93595;1;0;0
190989790;0;"Via Pian Scairolo";"52a";715476;93159;2;0;0
190989850;0;"Strecieta";"1";715815;94043;2;0;0
190990092;0;"Piazza della Comunità";"2";716579;93677;1;0;0
190990111;0;"Via Silvio Calloni";"18c";716557;93605;3;1;0
190990170;0;"Via Ceresio";"28a";718176;97543;1;0;0
190990190;0;"Via Giovanni Maraini";"23a";718521;98549;2;0;0
190990251;0;"Via General Guisan";"1a";718307;97025;1;0;0
190990256;0;"Vicolo dei Pini";"8";718586;97142;2;0;0
190990270;0;"Via al Roccolo";"5";718948;96599;3;1;0
190990273;0;"Sentiero Pontaccio";"14";719004;96615;1;0;0
190990291;0;"Via Collina";"17a";718638;96884;1;1;0
190990330;0;"Via al Fiume";"16";718192;97021;1;0;0
190990377;0;"Malpensata";;724235;105479;2;0;0
190990390;0;"Via dei Balconi";"2b";714555;90881;2;0;0
190990410;0;"Via dei Balconi";"2a";714586;90845;1;0;0
190990451;0;"Via alla Chiesa";"1a";714369;90735;1;0;0
190990477;0;"Via Cantonale";"43a";714510;90190;1;0;0
190990494;0;"Via Arbostora";"30";716101;92321;1;0;0
190991190;0;"Piazza Emilio Bossi";"6a";718724;95994;2;0;2
190991550;0;"Via Ronchetto di Orlino";"28";719267;98516;2;1;0
190991602;0;"Via Cernesio";"2c";714813;90514;2;1;0
190991831;0;"Salita dei Frati";"4a";717030;96326;3;1;0
190992391;0;"Via Domenico Fontana";"1c";716725;94703;3;2;0
190992431;0;"Via Silvio Calloni";"14a";716502;94501;4;6;0
190992471;0;"Via Montalbano";"22a";716242;94780;3;1;0
190992473;0;"Via Montalbano";"22b";716240;94773;3;1;0
190992475;0;"Via Montalbano";"22c";716237;94766;3;1;0
190992478;0;"Via Montalbano";"22d";716235;94759;3;1;0
190992481;0;"Via Montalbano";"22e";716232;94752;3;1;0
190992482;0;"Via Montalbano";"22f";716231;94741;3;1;0
190992484;0;"Via Montalbano";"22g";716233;94734;3;1;0
190992490;0;"Via Montalbano";"22h";716236;94727;3;1;0
190992494;0;"Via Montalbano";"22i";716238;94720;3;1;0
190992511;0;"Via Massago";"21";719247;95913;3;1;1
190992511;1;"Vicolo Ombroso";"6";719247;95913;3;0;0
190992553;0;"Strada di Gandria";"46a";719724;95614;1;0;1
190992554;0;"Via Violetta";"6a";719553;95538;1;0;0
190992570;0;"Via Tanello";"8a";719520;95889;2;0;1
190992576;0;"Via Tanello";"22a";719744;95948;1;0;1
190992578;0;"Strada di Fulmignano";"12a";719818;95839;3;3;1
190992590;0;"Via San Giorgio";"11a";718865;95867;2;0;1
190992730;0;"Contrada Gedra";"27";720662;96800;2;0;1
190992732;0;"Vicolo Piazzetta";"1";720723;96747;3;1;0
190992750;0;"Scalinata Palascia";"3a";720748;96774;2;0;1
190992770;0;"Via Promé";"7";720677;97067;3;1;0
190992791;0;"Sentiero Buzzanello";"12";719473;96149;1;0;1
190992796;0;"Via Pradello";"30";714940;96427;1;0;1
190992870;0;"Via Lucino";"12a";715893;96411;5;6;1
190992885;0;"Strada di Soragno";"11a";719407;99013;1;1;0
190992890;0;"Via Torcìn";"5";719425;98805;2;0;0
190992911;0;"Via al Castello";"10";719017;99318;2;0;1
190993871;0;"Strada Vajèe";"4a";715699;93823;2;1;0
190994014;0;"Via Ceresio";"41a";718297;97860;2;1;0
190994030;0;"Strada di Pregassona";"12a";718940;97482;1;1;0
190994052;0;"Strada di Pregassona";"46e";719126;98062;2;3;0
190994090;0;"Via Selvapiana";"6a";719157;98272;2;1;0
190994174;0;"Contrada Vecchia";"2a";718603;97130;2;1;0
190994179;0;"Via Albonago";"16a";718844;97093;3;0;1
190994190;0;"Salita Agreste";"9";719009;96798;3;0;1
190994192;0;"Via al Lago";"43";713299;91203;1;0;1
190994194;0;"Via Campagnora";"12a";713502;90842;2;0;1
190994212;0;"Contrada della Riforma";"2";716179;92313;2;1;1
190994472;0;"Via ai Prati";"3";719777;99550;2;0;0
190994491;0;"Via Primule";"1";719132;95911;4;0;0
190994511;0;"Piazzale Brè";"1a";720601;96638;1;0;0
190996490;0;"Via Pezzora";"15";720819;96788;2;1;0
191009030;0;"Stráda dra Cavéta";"24";719260;101330;3;1;0
191009070;0;"Via Rocco";"5";721471;96288;2;1;0
191013010;0;"Via Rava";"1";719419;96268;2;0;1
191016771;0;"Stráda de Sesturánch";"31";719182;101339;2;1;0
191018122;0;"Senté dro Murín";"1a";720212;101849;3;1;0
191022715;0;"Via Sorengo";"19";716465;95838;6;7;2
191024934;0;"Via al Campanile";"12";718874;97248;2;5;3
191024937;0;"Via al Campanile";"16";718822;97281;3;2;2
191024938;0;"Via al Campanile";"14";718848;97261;3;0;3
191028690;0;"Via Senago";"38";716001;93521;2;2;0
191033230;0;"Via Novale";"4";719803;100288;3;6;1
191033832;0;"Via Dassone";"2f";719850;100996;3;2;0
191044691;0;"Via Albonago";"32a";718887;96948;3;3;1
191056370;0;"Via ai Campasc";"2";719482;99462;2;0;1
191069210;0;"Via Ceresolo";"34a";715983;91902;2;1;0
191069431;0;"Stráda dra Cavéta";"18";719196;101319;3;1;0
191071370;0;"Via Boschina";"4";718110;97417;8;19;3
191077150;0;"Riva delle Cantine";"1";722289;95301;3;0;1
191081910;0;"Via Cortivo";"9a";719375;95560;4;3;1
191087490;0;"Via dei Circoli";"33a";719785;100719;2;0;1
191087490;1;"Via dei Circoli";"33b";719785;100719;2;1;0
191101692;0;"Via Arbostora";"22a";716059;92554;2;1;0
191116290;0;"Via Maria Boschetti-Alberti";"1";717572;97090;6;7;2
191116511;0;"Stráda de Vérscior";"10";719706;102148;4;2;1
191119036;0;"Ra Stráda de Cavárga";"13";720402;101304;2;1;0
191119072;0;"Via Giulio Vicari";"29";718446;96379;8;8;1
191120690;0;"Ra Stráda Cantonál";"21";720229;101384;2;1;0
191121772;0;"Via Collina d'Oro";"13";716296;94729;2;1;0
191124094;0;"Via Merlina";"6";718080;96760;7;11;1
191124774;0;"Via Generale Guisan";"16";715982;96809;4;0;0
191125690;0;"Via Vassera";"9";720300;100920;3;1;0
191125843;0;"Via Vecchio Tram";"16";719200;99310;3;1;1
191126182;0;"Via Montaa";;716042;90707;3;0;0
191126193;0;"Via Lugia";"14";716296;90847;2;0;1
191126705;0;"Via Canonico Manera";"8";719845;100511;1;1;0
191127311;0;"Strada Cantonale";"5b";719199;98854;1;1;0
191127410;0;"Le Cantine";"43";722248;95260;1;1;0
191129733;0;"Stráda dra Cavéta";"26a";719283;101338;2;1;0
191129734;0;"Stráda dra Cavéta";"26b";719293;101336;2;1;0
191129735;0;"Stráda dra Cavéta";"26c";719302;101341;2;0;0
191130270;0;"Barchi di Colla";;723595;106057;1;0;0
191130450;0;"Barchi di Colla";;723590;106058;1;0;0
191133110;0;"Via Arbostora";"22";716062;92577;2;1;0
191133811;0;"Certara";;725400;105023;2;1;0
191134173;0;"Via al Moretto";"12";715620;96044;2;1;0
191134773;0;"Valcolla";;723160;105250;2;1;0
191134940;0;"Via Lucino";"56b";715546;96002;2;1;0
191137911;0;"Via del Bosco";"4a";719193;96822;1;1;0
191139953;0;"Via Ceresolo";"37";716008;91804;2;1;0
191141432;0;"Zona Pairolo";"1";724289;102525;2;0;0
191142130;0;"Piandera";;723639;104992;;0;0
191142131;0;"Piandera";;723566;104922;;0;0
191145870;0;"Via Canavaa";"1";715937;90768;1;0;0
191145997;0;"Via Cantonale";"89";713669;89487;4;4;0
191146231;0;"Via Fola";"5";718823;100282;1;0;0
191147211;0;"Strada da Nuranch";"10";715328;93433;3;7;0
191147231;0;"Strada da Nuranch";"10a";715318;93403;3;7;0
191147232;0;"Strada da Nuranch";"10b";715308;93371;3;7;0
191147250;0;"Strada da Nuranch";"10c";715282;93391;3;7;0
191148570;0;"Via Villa Luganese";;720439;101411;3;0;1
191150670;0;"Vicolo San Martino";"10";714593;91118;2;1;0
191151330;0;"Via Ceresio di Suvigliana";"55";718795;96333;2;1;0
191152753;0;"Stráda dra Cavéta";"14";719219;101349;2;1;0
191154170;0;"al Ronco Riva";"17";716350;94980;2;1;0
191156031;0;"Via Arbostora";"12";716156;92768;2;1;0
191156694;0;"Bogno";;725635;105570;2;0;1
191158970;0;"Certara";;725365;104930;2;1;0
191160710;0;"Campagnóra";"15";719250;101133;2;0;1
191160933;0;"Via Camparano";"2";719483;100408;2;1;0
191160950;0;"Via Camparano";"2a";719476;100408;2;1;0
191162210;0;"Via Nonato";"63";720773;96536;3;0;1
191180110;0;"Via alla Stampa";"25";718879;100377;3;0;0
191180553;0;"Piazza G. Piattini";"6a";715125;95591;1;1;0
191188131;0;"Via Nevaca";"13a";720493;96713;3;1;0
191188290;0;"Via Nevaca";"13";720500;96693;3;1;0
191192630;0;"Via Campagna";"22";719736;100375;;0;0
191193750;0;"Via Massago";"12";719373;95888;3;5;1
191194431;0;"Via Trevano";"90";717773;97902;;0;0
191194570;0;"Riva delle Cantine";"4";722340;95328;1;0;0
191194690;0;"Via Bregaccio";"7";716146;92774;2;1;0
191197510;0;"Via Mauri";"2";715634;90397;1;0;0
191198390;0;"Contrada della Vicinanza";"12";716137;92311;2;1;0
191198430;0;"Contrada della Vicinanza";"12b";716142;92327;2;1;0
191203510;0;"Via Campagna";"10c";719572;100310;2;1;0
191204010;0;"Curtina";;722595;104599;1;0;1
191204874;0;"Via Moncucco";"3a";716536;95999;;0;0
191205093;0;"Via Gaggini da Bissone";"8";716690;94910;5;12;1
191205735;0;"Curtina";;722339;104847;2;1;0
191206250;0;"Via alla Stampa";"14";718995;100251;1;0;0
191206272;0;"Via alla Stampa";"14a";718995;100252;1;0;0
191208896;0;"Certara";;725175;105173;2;1;0
191211551;0;"Via Principale";"4a";716325;91513;4;7;0
191211553;0;"Via Principale";"4b";716356;91498;4;7;0
191211554;0;"Via Principale";"4c";716393;91443;3;5;0
191211555;0;"Via Principale";"4d";716381;91408;3;3;2
191211556;0;"Via Principale";"4e";716395;91429;4;7;0
191211557;0;"Via Principale";"4f";716383;91410;4;6;1
191218653;0;"Via Camara";"42";715501;96653;4;2;5
191218653;1;"Via Camara";"44";715501;96653;4;2;4
191219573;0;"Via Principale";"25b";716248;90861;3;0;1
191219573;1;"Via Principale";"24a";716248;90861;3;0;1
191219573;2;"Via Principale";"25c";716248;90861;3;0;1
191227670;0;"Via Campagna";"10b";719567;100325;2;1;0
191227671;0;"Via Campagna";"10a";719566;100334;2;1;0
191228250;0;"Carona";;716159;90769;;0;0
191228433;0;"Bogno";;725983;105360;2;0;1
191228811;0;"Stráda dra Vall";"9a";720382;102029;2;1;0
191228890;0;"Via Agra";"9";714403;91157;3;1;0
191228890;1;"Via Agra";"9a";714403;91157;3;1;0
191228954;0;"Via Ruvigliana";"42";718696;96496;3;2;0
191229331;0;"Via Massagno";"8";716933;96391;4;2;1
191229491;0;"Via Carona";"43";716535;93450;1;1;0
191230270;0;"Colla";;724696;105664;2;1;0
191230275;0;"Valcolla";;724596;105309;3;0;3
191230277;0;"Valcolla";;724527;105346;2;1;0
191230592;0;"Piandera";;723749;104743;2;1;0
191233310;0;"Ra Stráda de Vasséra";"20";720510;101220;2;1;0
191239030;0;"Colla";;724905;105986;1;1;0
191239050;0;"Valcolla";;723457;104938;1;0;1
191239070;0;"Valcolla";;724897;105873;1;1;0
191247672;0;"Cimadera";;725021;104343;;0;0
191253190;0;"Stráda da Ögn";"11";719923;101800;2;0;1
191256472;0;"Bogno";;727657;105227;1;0;0
191256490;0;"Curtina";;722661;104588;1;0;0
191258190;0;"Curtina";;722582;104577;1;0;0
191258210;0;"Signora";;724349;105812;1;0;0
191258230;0;"Colla";;725018;105965;1;0;0
191258710;0;"Strada Cantonale";"22";719389;99386;3;4;0
191258710;1;"Strada Cantonale";"22a";719389;99386;3;2;0
191259911;0;"Piandera";;723779;104725;1;0;0
191262370;0;"Via San Carlo";"25a";715512;96878;3;6;0
191263110;0;"Piandera";;723879;104765;1;0;1
191263111;0;"Signora";;724383;105918;3;0;1
191263113;0;"Signora";;724366;105735;1;1;0
191263114;0;"Cimadera";;724351;104265;1;0;1
191263116;0;"Certara";;724839;105098;1;0;0
191263118;0;"Treciò";"583";723186;104341;1;0;1
191263151;0;"Via Cai";"19a";720697;96757;2;0;1
191264870;0;"Certara";;724956;105213;;0;0
191264871;0;"Scareglia";;723520;105560;;0;0
191264872;0;"Valcolla";;725599;106317;;0;0
191264873;0;"Valcolla";;724944;105803;;0;0
191264874;0;"Valcolla";;724937;105803;;0;0
191265010;0;"Signora";;724356;105724;1;0;1
191265011;0;"Curtina";;722638;104578;;0;0
191265012;0;"Signora";;724333;105606;1;0;0
191265014;0;"Signora";;724417;105977;1;0;1
191265015;0;"Colla";;724970;105750;;0;0
191265390;0;"Cozzo";;725548;106367;1;0;1
191265391;0;"Piandera";;723839;104798;1;1;0
191265392;0;"Cimadera";;724308;104440;1;1;0
191265393;0;"Cimadera";;724296;104445;1;0;1
191265394;0;"Cimadera";;724322;104356;1;1;0
191265395;0;"Cimadera";;724305;104441;;0;0
191266130;0;"Via Sorengo";"10";716525;95969;5;10;10
191272972;0;"Piazza Bernardino Luini";"1";717007;95396;;0;0
191274491;0;"Piazza Bernardino Luini";"2";716988;95366;;0;0
191274510;0;"Piazza Bernardino Luini";"6";716959;95407;;0;0
191274530;0;"Via Antonio Adamini";"2";716959;95407;;0;0
191280910;0;"Certara";;725367;104926;1;0;1
191280911;0;"Certara";;725361;104972;1;0;1
191280913;0;"Certara";;725416;104969;1;1;0
191280914;0;"Certara";;725376;104973;1;0;1
191280930;0;"Certara";;725356;104996;1;0;0
191280931;0;"Certara";;725357;104981;;0;0
191280932;0;"Bogno";;725550;105686;1;1;0
191280933;0;"Bogno";;725519;105633;1;1;0
191280950;0;"Bogno";;725524;105632;1;0;1
191280951;0;"Bogno";;725471;105576;1;1;0
191280954;0;"Bogno";;725420;105528;;0;0
191281730;0;"Via Principale";"5";716472;91005;1;0;1
191281737;0;"Via Principale";"5a";716474;91000;1;0;1
191281738;0;"Via Principale";"5b";716478;90994;1;1;0
191281739;0;"Via Principale";"5c";716449;90994;1;0;1
191281740;0;"Via Principale";"5d";716451;90988;1;0;1
191281741;0;"Via Principale";"5e";716448;90994;1;0;1
